Unnamed: 0,Date,User,Tweet,Emotion
127,2019-05-17 11:28:54+00:00,editorji,"rahul gandhi proud to say we have fought the bjp protected the nations institutions from the bjp amp the rss and we have done it successfully
loksabhaelections election",pos
128,2019-05-17 11:24:56+00:00,arunapatel000,ndtv two simultaneous press conferences  voice only on bjp pc why not rahul gandhi s voice shared  loksabhaelections electionswithnews bjpsedemocracybachao electionswithnews,neg
129,2019-05-17 11:24:56+00:00,DonMateo_X14,"modi amp rahul doing press conference at the same time amp media giving massive l to you know who 
loksabhaelections",pos
130,2019-05-17 11:24:23+00:00,editorji,"rahul gandhi election commissions role has been very biased pm modi says what he wants while others are penalised for saying the same things it appears that the election schedule has been made in order to enable modi to campaign 
loksabhaelections election",neg
131,2019-05-17 11:22:22+00:00,editorji,"rahul gandhi i wont disrespect the people of this country by prejudging what they will decide the mood of the nation will be clear on may 
loksabhaelections election",pos
132,2019-05-17 11:20:32+00:00,Ad_it_ya__,"rahul gandhi during pc
 mere se tough questions puchate ho modi jee easy questions



rahulgandhi",neg
133,2019-05-17 11:20:19+00:00,george_tiji,been watching interview of mr rahul gandhi he looks promising wish the vision and the concept he is propagating  remains unchanged if in power and passes the ground implementation test rahulgandhi loksabhaelections indiastandstall,pos
134,2019-05-17 11:20:17+00:00,TheWhiteTiger_6,the man who never held press conference is holding presser in the midst of the sevenphase loksabhaelections  what is the matter is pm modi seeing the writing on the walls very interesting since simultaneously rahul baba is too holding one pm sitting silently baffles,neg
135,2019-05-17 11:20:03+00:00,Tavysingh,"rahul gandhi says no matter what i will never talk about prime ministers parents even if theyve done wrong thats not me 

rahulgandhi narendramodi 
loksabhaelections",neg
136,2019-05-17 11:18:36+00:00,BombayKaBangda,rahulgandhi  incindia dismantled the power of modi just go shout chowkidar anywhere in india the reply will be chor hai loksabhaelections,neg
137,2019-05-17 11:17:17+00:00,editorji,"rahul gandhi even if the pms parents did something wrong on principle i will never speak ill of them but if pm wants to say something about my parents its on him he can do whatever he wants
loksabhaelections election",pos
138,2019-05-17 11:16:07+00:00,Tavysingh,"rahul gandhi takes potshots at pm modi
 
was wondering if he modi was thinking of planes etc as the weather is cloudy and its raining

unfair of media to only ask soft questions to pm 

loksabhaelections",neg
139,2019-05-17 11:14:46+00:00,editorji,"rahul gandhi on pms first ever press conference there is a first time for everything glad pm modi decided to talk to the press
loksabhaelections election",pos
140,2019-05-17 11:14:37+00:00,BombayKaBangda,"rahulgandhi  role of ec in this election has been biased
no comparison bw poll funding of bjpindia and incindia ratio is probably 
press asked me tough questions but not for modi
rahul taking dig at modi on cloudradar comments loksabhaelections",neg
141,2019-05-17 11:13:22+00:00,editorji,"rahul gandhi people of india will decide on may  who the prime minister will be i dont want to comment on it before that 
loksabhaelections election",neg
142,2019-05-17 11:09:19+00:00,MalhotraShivya,"very impressive that pm is doing pc rahul gandhi 

also its raining outside 
such roars and cries

mannn loving it
loksabhaelections indiaelections",pos
143,2019-05-17 11:05:55+00:00,ragingbhool,"cant believe its  and we are still fighting over gandhi and godse why are people hell bent on idolizing a murderer dont we have other important election issues to fight about 
loksabhaelections 
godse",neg
144,2019-05-17 11:04:17+00:00,Basant_Nextgen,rahulgandhi come one rahul ji accept the challange of modi on this parents amp family,pos
145,2019-05-17 11:01:39+00:00,dharam_vir_uk,"priyankagandhi  asked a specially abled man to sit beside her during a rally she must be missing her dear on bail brother rahulgandhi very much due to hectic campaigning
deshkagauravmodi 
abkibaarpaar 
modihiaayega 
priyankagandhi 
rahulgandhi 
bjp",neg
146,2019-05-17 10:44:32+00:00,AishPaliwal,"loksabhaelections
something is brewing opposition trying to get together abhishek manu singhvi amp chandrababu naidu in a meeting at the moment chandrababu naidu will come to the ec after the meeting gets over chandrababu naidu is also seeking appointment with sonia gandhi",neg
147,2019-05-17 10:39:24+00:00,ramanrockzz1,thewirein khanumarfa rahulgandhi he must have crammed everything rahul gandhi without a script is itself a joke rahulgandhi,neg
148,2019-05-17 10:34:51+00:00,saying_as_it_is,"rahulgandhi you mean gandhi was god but this god was rams lover amp bjp rss are rams loversso it makes them gandhi lovers more than you at least 

if your supersonic brain still fails to get it listen to modionbharat 

phase loksabhaelection loksabhaelections",pos
149,2019-05-17 10:33:13+00:00,hzlokhandwala,"rahulgandhi true  

loksabhaelections rahulgandhi 
electionswithnews narendramodi congress bjpsupportsterrorists bjpsedemocracybachao bjp",pos
150,2019-05-17 10:28:11+00:00,TheDailyPioneer,rahulgandhi  rahulgandhi took a swipe at the bjpindia saying the bjp and the rss are not godke lovers but godse lovers nathuramgodse mahatmagandhi bjp,neg
151,2019-05-17 10:25:15+00:00,ojhaanjali,bjp president amitshah and congress president rahulgandhi both holding press conference in national capital loksabhaelections,pos
152,2019-05-17 09:58:44+00:00,NaxatraNewsOdia,bjp suspends anil saumitra for calling mahatma gandhi father of pakistan bjp,neg
153,2019-05-17 09:47:55+00:00,amiteshca,sarafnarendra bjpindia shashitharoor rahulgandhi balakv the state of bjp is that there is no ideology and unfortunately bjp is not fighting the elections its namo have you seen anyone asking to vote for bjp bjp is the political wing of sangh congress works for family bjp and namo works for sangh so called hindu activists,neg
154,2019-05-17 09:42:24+00:00,ThomasJ97585967,"wont forgive pragya for insulting mahatma gandhi  by applauding godse  modiji commented on godse patriot remark by pragya

and at the very next moment modiji asked the people to vote for pragyashe is a bjp candidate paradoxical loksabhaelections modilies pragya",neg
155,2019-05-17 09:41:32+00:00,NishantAvasthi1,pm modi ji is absolutely right in condemning sadhvi pragya on her remarks about mahatma gandhi  sadhvi has indeed suffered due to the present day inc and she has her chance to beat her tormentor directly she should pick her battles carefully,pos
156,2019-05-17 09:41:00+00:00,iNormanDsouza,"narendramodi says he will never forgive sadhvipragya for insulting mahatma gandhi and claiming that godse was a patriot
loksabhaelections",neg
157,2019-05-17 09:19:15+00:00,ChandokSumeet,"indiandoctor upa chairperson sonia gandhi has entrusted mp cm kamal nath to talk to  odisha cm naveen patnaik and bring him into the upa fold

patnaik and nath are childhood friends since their days in the doon school

loksabhaelections",pos
158,2019-05-17 09:08:10+00:00,AdityaGoswami_,"some predictions for loksabhaelections 

rahul gandhi ji has raajyog and will either be the king pm or kingmaker
he will become pm for  terms in his life time

if nda comes to power
either it will come with full majority pmmodi
or gt
rajnath singh ji has raajyog",pos
159,2019-05-17 09:02:43+00:00,SauravDhanbad,"neha rahulgandhi incindia oxfordwords sambitswaraj incsandesh jmscindia dhruvrathee bjpindia amitshah amanchopra sudhirchaudhary narendramodi first  aunty ji  i am under 

and rahul havent threw the bait

he shows his foolishness and he doesnt have any right and applicable issue for loksabhaelections  thats why he is throwing bait for the chamcha for justifying him

changerahulsavecongress",neg
160,2019-05-17 08:12:32+00:00,cool_only,"shatrugansinha believe gandhi family had contributed much to the development of our nation
amp he got to know this fact only when his former party bjp denied him ticket from patna 
such an useless amp character less man 
patnakaravi",neg
161,2019-05-17 08:04:29+00:00,alokmehtaeditor,narendramodi amitshah really shocking when bjp sadhvi and few leaders praising godse and parry just take as their personal opinion  are they never learned and read about mahatma gandhi  party should take very strong action against such people  they are blot on our nation,neg
162,2019-05-17 08:00:05+00:00,Muneshnality,"vd savarkar and his group had conspired to kill mk gandhi kapur commission
bjpsupportsterrorists bjpsedemocracybachao bjp modi godsetheterrorist savarkar rss",neg
163,2019-05-17 07:32:43+00:00,just_indy3,sardesairajdeep no sir you are biased towards bjpindia narendramodi amp pro incindia rahulgandhi amp anything anti bjp,neg
164,2019-05-17 07:07:20+00:00,i_Kuldeeppathak,"just heard arvindkejriwal answer a question saying bjp ne he mahatma gandhi ka murder karwaya tha 
fact check bjp was formed on th april  and gandhiji was assassinated on th january  
loksabhaelections elections arvindkejriwal bjpindia ankittyagi",neg
165,2019-05-17 06:48:44+00:00,imdeepnaik,gloves are off  the government you elect is the government you deserve mahatma gandhi godse bjp,neg
166,2019-05-17 05:58:51+00:00,vssanakan,"godse love 

godse killed  ajmal kasab killed  rajiv gandhi killed   says bjp mp and candidate nalin kumar kateel

godsetheterrorist 
godsebhaktmodi 
loksabhaelections",pos
167,2019-05-17 05:25:38+00:00,eksadharanmard,"congrats in advanced to rahulgandhi  our new prime minister of kindustan incindia rahulgandhi modi
 abhoganyay my ass
abkibaarpaar",pos
168,2019-05-17 05:20:49+00:00,_itsKunalSingh,"kapilmishraind kapilmishraind 
are u out of your mind

have u lost your sense

how idiotically u are writing such things

shameful act

i am unfollowing u

kya socha tha aur kya nikala

gandhi phele se hi mahan the
not need people like u to make him mahan

fool
loksabhaelections",neg
169,2019-05-17 05:12:37+00:00,seggy74,thewirein khanumarfa rahulgandhi haha sooo much for a pr e exercisethe intentions and views of the media housethe journalist and gandhi are well known to all nowthis stupid things cant fool people any moreloksabhaelections,neg
170,2019-05-17 05:04:41+00:00,Umesh_189,"godsethepatriot ppl feels he is patriotthey should stop using inr rsrsrsrs notes which has gandhi photo amp start using only coins 
addon dont take national holiday amp just do ur work on nd oct who feels godsebhaktmodi godsetheterrorist
bjp modi pragya",neg
171,2019-05-17 04:38:47+00:00,kumardurgesh262,"rahulgandhi sir i pray to you as a bigbrother and join hands with you that i want to leave the bjp amp come to congressplease join us in your partysir loksabhaelection is near by  and i also want to work hard with you in this electioni request you
shri rahulgandhi ji",pos
172,2019-05-17 04:20:12+00:00,News29tv,"again mr gandhi proved why modi told pappu breaking fact english dicsanrry modilies 
abkibaarpaar loksabhaelections",neg
173,2019-05-17 02:53:22+00:00,Cdhar7,majorpoonia rahulgandhi except bjp morons everybody understood it was a joke why such brain drain in your party  all of you want to be below those  guys ,neg
174,2019-05-17 02:32:59+00:00,bhargavavaibhav,"sadhvi then godse is a patriot
sadhvi now gandhi was great blames it on media but does not say a word against godse

election commission i need a report 
sadhviglorifiesgodse bjp elections electioncommission bjpsupportsterrorists godse",pos
175,2019-05-17 02:00:39+00:00,vikram140gulati,everyone knows this including idols of bjp know very well this election was fought on this very plank that it was rahul vs modi  so now when its advantage rahulgandhi and modi knows its show time they start running down rahulgandhi and produce  claims for pm,neg
